date,direction,correspondent,repository,first_line
[7-30 Jan 1800],to,SBP,NYPL(B),from Maria (Allen) Rishton with merely
[Jan 1800],from,Hector (Mulso) Chapone,NYPL(B),from a most ungrateful creature
[c Feb 1800],to,CB Jr,NYPL(B),Charles -- how can I write or not -- it
[c Feb 1800],to,SBP,NYPL(B),[?]
[19 Feb 1800],to,SBP,NYPL(B),Let us alone let ma chere amie que Charles
10 p Feb [1800],to,M d'A,NYPL(B),[?]
1 Feb copy,to,SBP,NYPL(B),as could be better than your Letter my
7 Feb copy,to,SBP,NYPL(B),We see at my beloved Friend -- we came
[c 1 Feb 1800],to,SBP,NYPL(B),My eldest Father will I know be glad to hear
11 Feb,to,SBP,NYPL(B),I do not like this strike so it shall we not
[1800],to,SBP,BM(Bar),I [?]
[1800],from,Harriet (Mulso) Chapone,BM(Bar),obliged to you my dear
20 Jan,to,Philippe (Philips) Raper,BM(Bar),We have just received your kind
20 Feb,from,CMAPW addington,NYPL(B),Your letters my dear Charles have caused us
20 Feb,to,LB,BM(Bar),I have just received a letter
20 Feb [1818],from,HLTP,NYPL(B),I had been anxious in the Room when Lady
20 Feb [1818] partly a copy,to,HLTP,NYPL(B),There is no situation in which a Wife
5 Feb,copy (in HLTP to FBA 20 Feb),to,Frederica Locke,NYPL(B),[?]
[Feb 1818],to,HLTP,NYPL(B),I heard Yesterday from some of your Friends
1 Mar,to,AA,NYPL(B),Your Letter is mildly holy to me my dear
1 Mar,from,Anne (Leigh) Frodsham,NYPL(B),[?]
1 Mar,partial copy,to,LB,NYPL(B),Dr. March is well
5 Mar,from,AA,NYPL(B),I am to be re morce elected or
7 Mar,from,Richard Twining,NYPL(B),Whilst my good Friend Dr Hughes was at
9 Mar,copy extracts,to,Lady Keith,BM(Bar),[?]
9 Mar,copy extract,to,Lady Keith,BM(Bar),I have just received a letter — read one sentence
[25] Feb,from,AA,NYPL(B),I had written several letters at
25 Feb,to,HLTP,NYPL(B),A Thousand Thanks Dear Madam — & a
20 Feb [1818],to,LB,BM(Bar),I have not uttered my wish with [?]
20 Feb,from,Marie de Maisonneuve,NYPL(B),voila oh moment de bonheur
13 Mar,to,Princess Elizabeth,NYPL(B),Is my remembrance faithful? Did I not see a
14 Mar,to,CRFB,NYPL(B),I will not wait for the leisure of sending our
20 Feb,copy,to,LB,BM(Bar),Your letters my dear Charles have caused us [?]
5 Feb,copy,to,LB,NYPL(B),To Industrie charmed
8 Feb,copy,to,LB,BM(Bar),in the plan you consecrate
4 Feb,from,George Owen Cambridge,BM(Bar),An arrangement which for some time
8 Feb,to,Charlotte Beckedorff,BM(Bar),[?]
10 Feb [1818],to,LB,NYPL(B),I am actually ashoke at [?] College
10 Feb,to,Princess Elizabeth,NYPL(B),A report has just reached the obscurity of my
12-13 Feb,copy,to,LB,BM(Bar),The true & well understood sympathy with
15 Feb,copy,to,LB,BM(Bar),How infinitely sensible of the gen [?]
15 Feb,copy,to,LB,BM(Bar),I have just received L.K.E. letter with great
20 Feb [1818],to,LB,BM(Bar),I have not uttered my wish with letter of
20 Feb,from,Frances Bowdler,BM(Bar),I have just received a letter — read one sentence
[Mar 1818],to,LB,NYPL(B),I a[?] of all Letters not
[c. Mar 1818],copy,to,LB,NYPL(B),in the plan you consecrate
4 Mar,from,Cassandra (Leigh) Cooke,NYPL(B),a particle of your most
[c. Mar 1818 mutilated 1817],to,LB,NYPL(B),[?]
[Mar 1818],to,George Owen Cambridge,NYPL(B),[?]
17 Mar,copy,to,LB,NYPL(B),how dear Alexander & have
[c Mar],to,AA,NYPL(B),I thank you enough for your great
17 Mar,to,LB,NYPL(B) mutilated,I past Kagely 5 miles a pleasant
17 Mar,copy,to,LB,BM(Bar),I hope you had a Letter from me
17 Mar,to,Princess Elizabeth,NYPL(B),In merely writing at this view of expected
20 Mar,to,AA,NYPL(B),I have been prevented from writing — on the
3-20 Mar [1818],to,CRFB,NYPL(B),Sunday my dearest Charlotte Mrs [?]
31 Mar,copy,to,LB,BM(Bar),Grieves indeed to me most heavily as in my
[Mar 1818],to,Sarah Baker,BM(Bar),I take this small measure of paper
3 Apr,from,AA,NYPL(B),Mr Jackson and Mr Isambert are not yet
5 Apr,to,CRFB,NYPL(B),The Epitaph my dearest Charlotte can be all
7 Apr,copy,to,Charlotte Beckedorff,BM(Bar),At the feet of Her Mty I entreat you to lay
[c Apr],to,LB,BM(Bar),[?]
7 Apr,to,Princess Elizabeth,NYPL(B),Happy on This Day is the [?] 8th yr [?] Great
[10] Apr,to,AA,NYPL(B),I shall bespoke some stamps for dear papa which
17 Apr,from,Marie de Maisonneuve,NYPL(B),quelle bonne[?] aimable lettre plus interessante
22 AP 1818 pmk,to,CRFB,NYPL(B),Oh my Alex — my poor Alex — I fear you
[22 Apr 1818],from,Amelia (Locke) Angerstein,BM(Bar),My very dear Mrs d'Arblay The hope
22 Apr [1818],from,Frederica Locke,NYPL(B),Here I am my dearly loved Friend with my
25 Apr,to,EBB,NYPL(B),with Sophia Burney to EBB
27 Apr,from,Frederica Locke,BM(Bar),On my dear Hetty I think him a little better
[Apr 1818],from,EBB,NYPL(B),I cannot return to my Vale without telling my
[Apr 1818],from,EBB,BM(Bar),How kind my poor dear Fanny it is of you to
[Apr 1818],from,EBB,BM(Bar),Grieved to the soul by the accounts of
[1-3 May],to,CRFB & CFPB,NYPL(B),Yes — come to me — my tender Charlotte
2 June,from,Marquis de Lally-Tollendal,NYPL(B),[?]
25 JU 1818 pmk,to,Lady Keith,NYPL(B),Oh my Charlotte — my dear — dear
28 JU 1818 pmk,to,CRFB,NYPL(B),I will tell you my dearest Becky[?]
[c Jul 1818],to,LB,NYPL(B) mutilated,NYPL(B) [?]
5 July,from,Anne/Key[?],NYPL(B),[?]
8 May,to,EBB,NYPL(B),Your kindness is just what I most need
8 May,from,SHB,NYPL(B),Dearest Fanny I hope time will
10 May,to,CRFB,NYPL(B),I cannot help states that it was to me
[c May],from,Burdett [?] Mesangere,NYPL(B),I have been your [?] here
20 May,to,CRFB,NYPL(B),[?]
5 May 1818 pmk,to,LB,NYPL(B),I make Alex write again but he had
20 May,from,Marie de Maisonneuve,NYPL(B),[?]
20 May,from,William Wilberforce,NYPL(B),with the most hearted novel interest
24 May [1818],to,LB,BM(Bar),it is with pain to me & is unpleasant
24 May [1818],to,Sarah Baker,BM(Bar),[?]
30 May,from,Eleanore princess d'Henin,NYPL(B),he was sentiment Capucins a France
[May 1818],from,Marie de Lafayette,NYPL(B),Les gaietes monstres de son announce testes
[May 1818],from,Sarah Martha Holroyd,NYPL(B),I would not intrude upon my dear friend
[post May 1818],from,Frances Elizabeth,NYPL(B),Long have I intended you a letter my dear
5 July,to,AA,NYPL(B),[?]
14 JU 1818 pmk,to,CRFB,NYPL(B),[?]
21 July,from,JB,NYPL(B),[?]
28 July,from,Marie de Maisonneuve,NYPL(B),[?]
29 July [1818],to,Frederica Locke & Amelia (Locke) Angerstein,BM(Bar),[?]
17 Aug [1818],from,Princess Mary,NYPL(B),The constant kindness I have always
20 Aug,to,CRFB,BM(Bar),If you can come [?] Norbu Sculdingpen
25 Aug [1818],from,Harriett Maltby,NYPL(B),Your health my dear friend my dear
30 Aug [1818],from,Henriette (Guignet de Souligne) de Maurville,NYPL(B),il me avait difficile Madame de cherer amie
1 Sep [1818],to,CRFB,NYPL(B),My dear Kitty Cambridge must be my
[c Sep 1818],to,LB,NYPL(B),I will tell you my devoted Brecht[?]
[c Sep 1818],to,CRFB,NYPL(B),I wd [?] pudy Brotherly
1 Oct [1818],from,Sarah Martha Holroyd,NYPL(B),I was very glad my dear friend to hear that
10 Oct [1818] pmk,to,CRFB,NYPL(B),[?]
1 Oct,from,Cecile (de Riquet de Caraman) marquise de Sommery,NYPL(B),This proposed inclusion during this late
15-18 Oct,to,CRFB,NYPL(B),Your tendre & constant invitation my Charlotte
16 Nov,from,Marie de Maisonneuve,NYPL(B),Ma lettre d'octobre vous aura donne[?] l'idee
25 Nov [1818?],from,Eleanore princess d'Henin,NYPL(B),chere madame je n'auis du fond du coeur a
[c 26 Nov-4 Dec],to,ERB,NYPL(B),Your Letter touches me to take my pen the
[post Nov 1818],from,Princess Elizabeth,NYPL(B),Yesterday evening I received your very kind
19 Oct [1818],from,Frances Bowdler,NYPL(B),My dear very dear Friend I found your most
20 Oct,from,Marie de Maisonneuve,NYPL(B),Votre silence Ma bien chere
22 Oct [1818],from,HLTP,NYPL(B),Way of glorifying Dear Madame to find
22 Oct,to,AA,NYPL(B),& Me Deacon Sol / Wasting Time Stuff
24 Oct,copy,to,William Tudor,NYPL(B),Mme d'Arblay presents her best Comp[?] to
26 Oct,from,William Tudor,NYPL(B),Mr Tudor thanks [?] his respectful Compliments
27 Oct,from,William Tudor,NYPL(B),Since writing the inclosed Letter Mr Tudor
28 Oct,from,Sarah Martha Holroyd,NYPL(B),How my ever dear friend from [?] express as I
[10 Nov 1818],from,Frances Bowdler,BM(Bar),An opportunity offers of sending a packet to
14 NO 1818 pmk,to,EBB,NYPL(B),unbelieving Alex! / Does then too "still small
14 NO 1818 pmk,to,AA,NYPL(B),[?]
[2 Jun 1818],to,LB,NYPL(B),Know ye knowledge must be my
[c 1818],to,LB,NYPL(B),from & I thank you for your great
4 Oct,to,Richard Twining,NYPL(B),[?]
1818,to,Edward Foss,NYPL(B),The dear Fanny was indeed
6 Oct,to,HLTP,NYPL(B),[?]
Conyn,from,Frances Bowdler,NYPL(B),[?]
4 Mar [post 1818?],from,Princess Mary,NYPL(B),my this my dear Alice[?] a letter
8 Feb,from,Marie de Maisonneuve Ma bien chere,NYPL(B),[?]
[Mar 1818],from,Princess Mary & Princess Elizabeth,NYPL(B),I wish to do what I wish
[Mar 1818],to,Princess Mary,NYPL(B),thanks to return you for the [?]
[Mar 1818],to,Edward Foss,NYPL(B),[?]
1 Jan [1819],to,AA,NYPL(B),Two kind obliging letter
1 Feb,to,EBB,NYPL(B),Could I have derived anything to say of a
2 Feb,from,Marie de Maisonneuve,NYPL(B),I was never more surprized — How? — a
7 Feb,to,AA,NYPL(B),My own Alex — This last letter is very due
14 Feb [1819?],from,Cassandra (Leigh) Cooke,BM(Bar),When my Daughter called at Bolton S—
9 Feb [1818],from,Princess Mary,NYPL(B),[?]
[c Feb],from,AA,NYPL(B),[?]
10 Feb,from,AA,NYPL(B),I am entirely scholar at St College [?]
27 Mar,to,CRFB,NYPL(B),I do certainly think that all afternoon
[c Mar 1819],from,Amelia (Locke) Angerstein,BM(Bar),[?]
[Mar 1819],from,Frederica Locke,BM(Bar),A thousand thanks our dearly loved Friend
9 Apr [1819],from,Marie de Maisonneuve,NYPL(B),In the hope this will meet you before your
9 Apr [1819?],to,LB,NYPL(B),[?]
[10 Apr 1819],from,Marie de Maisonneuve,NYPL(B),reelle et bien charmante Ma bien chere
14 Apr,from,Sarah Martha Holroyd,NYPL(B),I was so much obliged to you my dear friend
16 Apr,from,Cassandra (Leigh) Cooke,NYPL(B),I surely received a Letter
[18 Apr 1819],from,Marie de Maisonneuve,NYPL(B),Ma bien chere amie Victor voudroit poullier
19 Apr,to,CRFB,NYPL(B),To-morrow I hope & trust my two dearest
21 Apr,from,Princess Elizabeth,NYPL(B),You have waited three posts for an answer
24 Apr,from,Cecile (de Riquet de Caraman) marquise de Sommery,BM(Bar),Vous m'avez promise une bien Consolante
24 Apr,to,Cecile (de Riquet de Caraman) marquise de Sommery,BM(Bar),It is a volume gratification to me that through
26 Apr draft,to,CRFB,NYPL(B),[?]
[post 27 Apr 1819],to,George Edmond Hay,BM(Bar),Your letter has extremely touched me but the
4 Mar [post 1818?],from,Princess Mary,NYPL(B),[?]
[Jul [post 1818]],to,LB,NYPL(B),[?]
5 Aug [1819],from,Princess Mary,NYPL(B),my to opening My proof from <Cliants> with
5 Aug [1819],to,CRFB,NYPL(B),Every day — & all day long for at least a
8 Aug,from,Princess Augusta,NYPL(B),Two most joyous[?] on a Dunham
9 Aug [1819],to,LB,NYPL(B),Women alas! are we all know after the fall
12 Aug [1819],to,Princess Augusta,NYPL(B),What can I say to your sweet friendship I was
[14 Aug 1819],from,Frederica Locke,NYPL(B),I hasten to say my beloved Friend that my
[post 18 Aug 1819],to,CRFB,NYPL(B),[?]
23 AU 1819 pmk,to,EBB,NYPL(B),I have never styled have annex[?]
30 Aug-4 Sept,to,EBB,NYPL(B),At Alex is now planning a visit to Bath I will
1 Sept,to,CRFB,BM(Bar),A little late only to my dearest Charlotte to
8 Sept,from,Frederica Locke,BM(Bar),[?]
[14 Sept 1819],from,Marie de Maisonneuve,NYPL(B),plus de verve
16 Sept [1819],from,Princess Elizabeth,NYPL(B),My letter from You Sir so you say long
[18 Sept 1819],from,Princess Mary,NYPL(B),[?]
[25 Sept 1819],to,CRFB,NYPL(B),[?]
4 Nov,from,Marie de Maisonneuve,NYPL(B),a ce que ces maille Votre bonne lettre
17 Nov,to,CMAPWaddington,NYPL(B),[?]
[1 Nov 1819],from,Frances Bowdler,BM(Bar),Your interesting letter has been much too long
17 Nov 1819-30 Mar 1820,to,FBA journal,NYPL(B),147 p Notes-
1 Dec,from,Marie de Maisonneuve,NYPL(B),he bien chere amie il est on par qui <Al>
24 July,to,LB,NYPL(B),Your most kind Letter my Dear
[24 July 1819],from,Princess Elizabeth,NYPL(B),I am in the height place Brighton[?] to you at
31 Jul,to,Frederica Locke,BM(Bar),or never my beloved Friend I found
[Jun 1819],from,Marie de Maisonneuve,NYPL(B),[?]
[Jun 1819],to,Princess Mary,NYPL(B),[?]
[Jun 1819 mutilated],to,LB,NYPL(B),In the first place Brighton[?] to you at
31 [Jul 1819],to,Frederica Locke,BM(Bar),at my times my kind Esther was my Best
[Jun 1819],from,Marie de Maisonneuve,NYPL(B),bon faire chez nous on ne pense de cette
[Jun 1819],to,Princess Mary,PML,[?]
[Jul 1819],from,Marie de Maisonneuve,NYPL(B),les bou three[?] bien [?] de ces mots je repete
5 July,from,Sarah Martha Holroyd,NYPL(B),indeed you do me but justice to believe I
12 July [1819],from,Marie de Maisonneuve,NYPL(B),Lack of merit[?] to me so rare
17 July [1819],from,Princess Mary,NYPL(B),Your most kind Letter my Dear — late
19 July,from,EBB,BM(Bar),[?]
[20 July 1819],from,Marie de Maisonneuve,NYPL(B),produict que Mdle Violet[?] revue
20 Apr,to,CRFB,NYPL(B),I shall write well enough — / Writing 1 will pen
22 Mar,to,EBB,NYPL(B),how deady[?] Fanny
[c Mar 1819],from,Marie de Maisonneuve,NYPL(B),nos tres chers Esther even such
10 Mar,to,EBB,NYPL(B),it will be long [?]
[11 Feb],to,LB,NYPL(B),Dear Darling I guess to find the
2 Mar [1819],from,Princess Elizabeth,BM(Bar),I bound thanks my dear Madam for the
[c Mar 1819],from,Princess Mary,NYPL(B),I regret not having sent this ANSWER to your
[c 15 Mar],to,LB,NYPL(B),shall you come to me Saturday morning at
13 May,to,Princess Elizabeth,NYPL(B),o the safest Hour since yr. R.H. deigns to
1819,from,Frances Bowdler,NYPL(B),[?]
[1819],to,Princess Mary,NYPL(B),to her hope of having my little [?]
[1819],to,Princess Mary,NYPL(B),[?]
[Mar 1819?],draft,to,MB,NYPL(B),[?]
[Mar 1819],from,Princess Mary,NYPL(B),[?]
[c 1819],from,Princess Mary,NYPL(B),I wish to do what I wish
25 Apr,to,CRFB,NYPL(B),[?]
[c 5 Apr],from,Princess Sophia,NYPL(B),[?]
[c 7 Feb 1819?],from,Princess Sophia,NYPL(B),[?]
30 June,to,LB,NYPL(B),Ah! Nose my hard Esther was only last
31 June [1819],to,LB,NYPL(B),he but little Note my kind Esther was my Best
24 July,from,Princess Elizabeth,NYPL(B),I am in the height [?]
4 Aug [1819],from,Princess Mary,NYPL(B),my opening My proof from Cli[?]
1 Sept [1819],from,Princess Mary,NYPL(B),I to make his bien chere Maisone d'Arblay
[Sept 1819],from,Princess Augusta,NYPL(B),[?]
[10 Sept 1819],from,Princess Mary,NYPL(B),my to poor Esther I [?]
2 Sept [1819],from,Frederica Locke,NYPL(B),a [?] past enquir elle me fait an an so[?]
15 Sept [1819],from,Princess d'Arblay a [?] vieuse [?],NYPL(B),[?]
[c 21 Sept 1819],from,Frederica Locke,NYPL(B),[?]
4 Oct,from,Frederica Locke,BM(Bar),[?]
5 Oct,to,CRFB,NYPL(B),[?]
8 Oct,from,Princess Sophia,NYPL(B),Mother! Money! Money! Methinks I will try
11 Oct,copy excerpt,to,CRFB,NYPL(B),[?]
14 Oct,to,CRFB,NYPL(B),the constant present — never ending her[?]
1820,from,Princess Mary,NYPL(B),[?]
10 Feb,copy,to,Frederica Locke,NYPL(B),The a complaint in my Eyes allows me to
17 Feb,copy,to,Frederica Locke,NYPL(B),No one my dearest Friend can live —
[c Jan 1820],from,Frederica Locke,BM(Bar),I begin to confess my beloved Friend
5 JY 1820 pmk,to,CMAPW addington,NYPL(B),My Lettes now is wild about the newly
[Feb 1820],from,Princess Elizabeth,NYPL(B),[?]
[c Feb],to,AA,NYPL(B),I think Madame d'Arblay
[c Feb],to,CRFB,NYPL(B),[?]
[Mar 1820],from,Princess Mary,NYPL(B),I understand my dear Madame
Apr 1820,from,Princess of Maidison[?],NYPL(B),[?]
[c Apr],from,Princess Elizabeth,NYPL(B),me be kind — how very kind my dear Hetty
[c 1820],to,John Kay,NYPL(B),John Kay appeared very negligent
23 Oct [1820 or 1818],from,George Owen Cambridge,NYPL(B),I could not be doing justice to any own
[c 1820],from,Princess Mary,NYPL(B),I quite understand my dear Madame
[c Jan 1820],from,Princess Elizabeth,NYPL(B),Happy is Your Letters always make me my
[c 1820?],to,Frederica Locke,NYPL(B),[?]
[20] Aug [1819-28],from,Princess Sophia,NYPL(B),for love of Ross intermediaries[?]
25 Oct [1819-28],from,Princess Sophia,NYPL(B),My dear dear Friend that I was not so idle
c 3y [1819-28],from,Princess Sophia,NYPL(B),Tuesday in the day my dear friend as I
c 5y [1819-28],from,Princess Sophia,NYPL(B),My dearest find I tell you how we are [?]
[1819-28],from,Princess Sophia,NYPL(B),Cr<o> me Know how you are dearest friend
22 [1819-28],from,Princess Sophia,NYPL(B),My I sty Thursday Evening dearest dear
[1819-28],from,Princess Sophia,NYPL(B),My dearest kind Friend! Illness allows but a
near Easter [1819-28],from,Princess Sophia,NYPL(B),O you sweet Princess You! Good Friday
[1818-28],from,Princess Sophia,NYPL(B),one the wife of Colledge observed that son well
[1819-28],from,Princess Sophia,NYPL(B),My dearest kindest Friend! You will say is this
2 Feb [1819-28],from,Princess Mary,NYPL(B),Turning I sending into your kindest
1 July [1819-28],from,Princess Sophia,NYPL(B),I was indeed placed in the desolate [?]
18 Aug [1819-28],from,Princess Sophia,NYPL(B),Dear & kind Friend! The cost being clear of
21-22 Jan,copy,to,Frederica Locke,NYPL(B),— and while this alarm for [?]s health has
25 Jan,draft,to,William Wilberforce,NYPL(B),[?]
29 Jan,to [?] announcement of the death,copy,NYPL(B),[?]
1 Nov [1819],from,Elizabeth Lady Templetown,BM(Bar),I was never more surprised — How? — a
11 Nov,to,EBB,NYPL(B),I cannot bear to delay a single day
[10 Nov],from,Julia (Locke) Angerstein,NYPL(B),three books by your dear nomination[?]
29 Nov [1822],from,Elizabeth Lady Templetown,NYPL(B),might I have the power truly dear for
11-31 Dec,to,EBB,NYPL(B),I have so much to say to my dear Esther that
24 Dec,from,Frederica Locke,NYPL(B),for it the [?] Arguments annex
24 Dec,from,Elizabeth Lady Templetown,BM(Bar),as a great deal (indeed many that) of
3 Dec,from,Princess Elizabeth,BM(Bar),Do not imagine my dear Madame d'Arblay that I
4 Dec [1820],to,CRFB,NYPL(B),I am pleased of your terms my [?]
4 Dec,to,EBB,NYPL(B),[?]
6-7 Oct,to,CRFB,NYPL(B),I am pleased of your terms my [?]
[post [c Oct 1821]],to,LB,NYPL(B),he Salah (Payne) Burney Sarah
25 Nov-18 Dec 1821,to,CRFB,NYPL(B),You know then per also this the kind [?]
30 NO 1821 pmk,to,Sarah (Payne) Burney,PML,I will or with you earnestly my dear M[?]
7 Nov,from,CRFB,BM(Bar),this my dearest sister little did we think we
1 Jan,from,Princess Elizabeth,NYPL(B),May [?] You that I am dead my dear
20 Jan,from,Marie de Maisonneuve,NYPL(B),Votre et chere lettre finir le [?]
10 Oct,to,CRFB,NYPL(B),my dearest Fanny describe to you
[c Oct],from,Sarah (Payne) Burney,BM(Bar),I was so charmed [?] here
11 Nov,from,Frederica Locke,BM(Bar),[?]
[10 Nov 1821],from,Elizabeth Lady Templetown,NYPL(B),Although I have little hope of being able to [?]
[c Nov],to,AA,NYPL(B),I must have pencil with the communication
23 Nov,to,EBB,NYPL(B),My dear — My dear — it has also crever that
10 Dec [1821],from,Sarah Baker,NYPL(B),I had always gladly imagined that have I so
12-14 Dec,to,EBB,NYPL(B),I have so much to say to my dear Esther that
[Dec 1821],to,Frederica Locke,NYPL(B),[?] Sympathy Great! Also it well at me
7 Dec,from,Princess Elizabeth,BM(Bar),Do not imagine my dear Madame d'Arblay that I
10 Dec [1821],from,CRFB,BM(Bar),I never got [?] to her/Payne dear [?] Brother [?]and then letter
15 Dec,to,HLTP,NYPL(B),[?]
1822,from,Princess Elizabeth,NYPL(B),[?]
23 Jan,from,Harriet Wilson,NYPL(B),I take the Liberty of forwarding you my
25 Jan,to,EBB,NYPL(B),Would you not have been a little astonished
28 Nov,from,Marie de Maisonneuve,NYPL(B),Votre[?] adieu Ma beau chere
10 Dec [1821],from,Marie de Maisonneuve,BM(Bar),[?]
12-14 Dec,to,CRFB,NYPL(B),Entirely my dearest Friend how can I
[1821],from,Amelia (Locke) Angerstein,NYPL(B),I shall have a beginning but when the [?]
[c 1821],to,CRFB,NYPL(B),[?]
[c 1821],to,CPB,NYPL(B),[?]
4 Dec,to,CRFB,NYPL(B),[?]
2 Dec,from,SHB,BM(Bar),I have a sheet of paper out of [?] stamp
15 Dec,to,HLTP,NYPL(B),[?]
16 Dec,to,EBB,NYPL(B),[?]
1821,from,Princess Elizabeth,BM(Bar),[?]
10 Jan [1821],from,Marie de Maisonneuve,NYPL(B),nos treces aimees causes an petit
20 Jan,from,Marie de Maisonneuve,NYPL(B),[?]
[25 Jan 1821],from,Lady Keith,PML,[?]
6 Feb,from,Princess Augusta,NYPL(B),Will you kindly come to me tomorrow
8 Feb [1821],from,Marie de Maisonneuve,NYPL(B),les bou there[?] bon parce l'amour est priz
10-12 Feb,to,CRFB,NYPL(B),I have not uttered my wish with [?]
[10 Feb],to,EBB,NYPL(B),I am too [?] — I am sure — been spread
20 Feb,from,EBB,BM(Bar),how can Dear Fanny so sure a differe
23 Feb Mar,to,EBB,BM(Bar),Thank a thousand times my kind hearted
[c Mar],from,Princess Elizabeth,NYPL(B),It was out of power to write by this days
7 Apr,to,CPB,NYPL(B),the sight of my head — At last — with lead
[c Apr],from,EBB,BM(Bar),I was just going to execute the melancholy
7 Apr,to,Sarah (Burney) Payne,AEC(Bl),[?]
24 pmk [Apr 1821],to,CRFB,NYPL(B),I ought to have written to my dearest
19 AP 1821 pmk,to,CRFB,BM(Bar),I was very numb to hope that I should still
[c Apr 1821],from,Frederica Locke,BM(Bar),My we beloved Friend will have to hear that
2 MY 1821,to,CRFB,NYPL(B),My Charlotte — my dearest Charlotte face
[post 2 May 1821],from,Sophia (Thrale) Hoare,BM(Bar),Many Thanks to you my dearest M[?]
12 May,to,EBB,NYPL(B),My poor in grace At I am still in Time dele my
26 May [1821],from,Frances Bowdler,BM(Bar),Will but now my ever dear Friend
15 Mar,to,CPB,NYPL(B),I had get happy to being able to rep[?]
[c Mar 1821],from,HLTP,NYPL(B),[?]
5 June,from,Marquis de Lally-Tollendal,NYPL(B),[?]
10 June,from,CMAPW addington,NYPL(B),How I do my Dearest Fanny deeply enough
10 Jun [1821],from,Princess Mary,NYPL(B),I do let my dear Friend but that I want
7 Jun 1821 pmk,to,LB,NYPL(B),the [?] who[?] yesterday which I could
20 May,from,Marie de Maisonneuve,NYPL(B),[?]
1 Jul,from,EBB,BM(Bar),Your most kind Letter my Dear
[Jul 1821],from,Princess Elizabeth,NYPL(B),[?]
[2 Jul],from,Princess Mary,NYPL(B),I do not [?] you the slow arrival of the
4 Oct,to,LB,mutilated NYPL(B),[?]
[Jul],from,Martin[?] Burney,NYPL(B),[?]
[Aug 1821],from,Princess Elizabeth,NYPL(B),who I am may [?]ting to [?]
10 Aug,from,CPB,NYPL(B),[?]
12 Aug,from,Cassandra (Leigh) Cooke,NYPL(B),something my find Hetty will be it
[c Aug 1821],from,Princess Mary,NYPL(B),I must assure you dear [?]
20 Aug,to,EBB,NYPL(B),I could not tell you my dear Charles
[c Aug],to,CPB,NYPL(B),[?]
[Aug],to,Princess Mary,NYPL(B),would be to be suggested not to
1 Sep,from,Edward Foss,NYPL(B),[?]
1 Aug,to,RA Keith (Payne) Burney,NYPL(B),[?]
[post 4 Aug 1821],to,RA Keith (Payne) Burney,PML,[?]
3 Jul,from,SHB,NYPL(B),I do not [?] how the Princess could wish so
20 Jul,to,AA,BM(Bar),[?]
30 Jul,from,EBB,NYPL(B),Your poor Hen [?] Friend but that I want
[Aug 1821],from,Princess Mary,NYPL(B),see what my dear Fanny [?]
1 Sep,to,CRFB,NYPL(B),[?]
[c Sep 1821],from,Marie de Maisonneuve,NYPL(B),tout[?] boni[?] 2 so Ma les chers amires
[c Sep],to,Edward Foss,NYPL(B),[?]
[12 Sep 1821],from,Harriett Wilson,NYPL(B),[?]
17 Sep,to,CRFB,NYPL(B),[?]
21 SP 1821 pmk,from,Edward Jacob,NYPL(B),[?]
22 Sep,to,Princess Elizabeth,NYPL(B),I am very very sorry I uttered seeing you this
25 Sep,to,CPB,Osb,[?]
20 Aug,to,EBB,NYPL(B),I cannot set aside alike Disappointment at your
21 Aug,to,CRFB,NYPL(B),This is truly my Charlotte — my Charlotte
20 Aug,to,CPB,Osb,With my dear Charles is grow now I use
28 Aug,to,EBB,PML,[?]
31 Aug [1821],to,AA,NYPL(B),How sincerely do I thank you My Dearest
3 Sept,to,AA,NYPL(B),You have forgotten to give me your address
4 Sept [1821],to,EBB,NYPL(B),it I must peculiar satisfaction which all
6 Sept,from,Marie de Maisonneuve,NYPL(B),Mon bien chere Madame Votre petit mot
12 SP 1821 pmk,to,CRFB,Osb,[?]
17 Sept,to,CRFB,NYPL(B),At length my best & dearest Charlotte I think
21 SP 1821 pmk,to,CRFB,NYPL(B),I a[?] that I grant for present resident in the
22 Sept,to,Princess Elizabeth,NYPL(B),You must indeed think me but my dear
25 Sept,to,CPB,Osb,[?]
[c 1821],to,CRFB,NYPL(B),I never [?] which [?]
[1821],from,Princess Elizabeth,NYPL(B),[?]
[1821],from,Princess Mary,NYPL(B),[?]
[1821],to,CRFB,NYPL(B),[?]
7 Dec,from,Princess Elizabeth,BM(Bar),Do not imagine my dear Madame d'Arblay
2 Dec,to,LB,BM(Bar),Your letters my dear Charles how connived
4 Dec,from,Princess Elizabeth,NYPL(B),[?]
10 Dec [1821],from,Marie de Maisonneuve,BM(Bar),[?]
[c Dec 1821],from,Frederica Locke,NYPL(B),[?]
[1821-22],to,Frederica Locke,NYPL(B),I have the[?] line to fill
23 Jan,from,Harriet Wilson,NYPL(B),I take the Liberty of forwarding you my
25 Jan,to,EBB,NYPL(B),Would you not have been a little astonished
8 Feb,to,CRFB,NYPL(B),I am my dearest Charlotte None
12 Feb,to,CRFB,NYPL(B),as is your plan my [?] dearest Esther
[c Feb],to,EBB,NYPL(B),my le fini Mr T/M — which I
[c Feb],from,William Wilberforce,NYPL(B),he be allowed to address a Lady to [?]
[c Feb],from,Marie de Maisonneuve,NYPL(B),[?]
15 Feb,from,CFPB,NYPL(B),[?]
1 Mar,from,CMAPWaddington,NYPL(B),I did so[?] find [?] he had been to[?] remove[?]
